user_ptr_id,score_five_parts,07/01/2024,07/03/2024,difference
60390,121,121,0,121
60415,111,0,111,-111
60415,121,121,0,121
60421,111,0,111,-111
60421,121,121,0,121
60427,155,155,155,0
60433,112,0,112,-112
60433,121,121,0,121
60436,143,143,143,0
60440,155,155,155,0
60444,111,0,111,-111
60444,121,121,0,121
60445,155,155,155,0
60461,111,0,111,-111
60461,121,121,0,121
60462,111,0,111,-111
60462,121,121,0,121
60509,111,0,111,-111
60509,121,121,0,121
60516,123,123,123,0
60522,121,121,121,0
60532,143,143,143,0
60533,355,355,355,0
60541,155,155,155,0
60544,255,255,255,0
60547,511,0,511,-511
60547,521,521,0,521
60550,122,122,122,0
60552,122,122,122,0
60557,255,255,255,0
60564,155,155,155,0
60569,344,344,344,0
60570,144,144,144,0
60571,122,122,122,0
60578,144,144,144,0
60585,144,144,144,0
60586,122,122,122,0
60599,222,222,222,0
60609,155,155,155,0
60624,233,233,233,0
60649,455,455,455,0
60668,144,144,144,0
60685,111,0,111,-111
60685,121,121,0,121
60699,322,322,322,0
60704,154,154,154,0
60705,122,122,122,0
60711,521,521,521,0
60762,455,455,455,0
60768,155,155,155,0
60778,155,155,155,0
60781,322,322,322,0
60785,411,0,411,-411
60785,421,421,0,421
60789,354,0,354,-354
60789,454,454,0,454
60792,111,0,111,-111
60792,121,121,0,121
60797,133,133,133,0
60806,121,121,121,0
60811,511,0,511,-511
60811,521,521,0,521
60820,111,0,111,-111
60820,121,121,0,121
60830,221,221,221,0
60834,121,121,121,0
60846,255,255,255,0
60848,155,155,155,0
60855,255,255,255,0
60863,355,355,355,0
60866,155,155,155,0
60879,322,322,322,0
60892,255,255,255,0
60907,144,144,144,0
60908,155,155,155,0
60923,144,144,144,0
60925,133,133,133,0
60938,133,133,133,0
60947,443,443,443,0
60959,155,155,155,0
60977,322,322,322,0
60982,122,122,122,0
60987,154,154,154,0
60997,154,154,154,0
61002,322,322,322,0
61016,121,121,121,0
61037,122,122,122,0
61042,221,221,221,0
61043,132,132,132,0
61053,221,221,221,0
61066,355,355,355,0
61068,122,122,122,0
61069,522,522,522,0
61070,122,122,122,0
61076,222,222,222,0
61092,255,255,255,0
61107,154,154,154,0
61115,555,555,555,0
61118,133,133,133,0
61124,121,121,121,0
61128,154,154,154,0
61154,121,121,121,0
61158,132,0,132,-132
61158,232,232,0,232
61160,121,121,121,0
61181,133,133,133,0
61193,333,333,333,0
61202,243,243,243,0
61205,154,154,154,0
61206,121,121,121,0
61217,122,122,122,0
61236,155,155,155,0
61245,343,343,343,0
61246,122,122,122,0
61249,255,255,255,0
61262,121,121,121,0
61264,122,122,122,0
61280,144,144,144,0
61305,143,143,143,0
61309,244,244,244,0
61315,143,143,143,0
61316,155,155,155,0
61323,121,121,121,0
61324,533,533,533,0
61329,255,255,255,0
61332,443,443,443,0
61345,244,244,244,0
61354,122,122,122,0
61366,121,121,121,0
61369,122,122,122,0
61377,222,222,222,0
61386,121,121,121,0
61393,121,121,121,0
61401,122,122,122,0
61424,155,155,155,0
61431,121,121,121,0
61432,155,155,155,0
61449,151,151,151,0
61456,132,132,132,0
61460,533,533,533,0
61463,533,533,533,0
61472,222,222,222,0
61476,233,233,233,0
61495,555,555,555,0
61517,121,121,121,0
61519,554,554,554,0
61522,155,155,155,0
61524,155,155,155,0
61527,121,121,121,0
61532,144,144,144,0
61536,155,155,155,0
61537,132,132,132,0
61539,232,232,232,0
61541,155,155,155,0
61548,222,222,222,0
61554,121,121,121,0
61555,121,121,121,0
61562,132,132,132,0
61564,155,155,155,0
61566,154,154,154,0
61570,154,154,154,0
61574,122,122,122,0
61582,155,155,155,0
61586,421,0,421,-421
61586,521,521,0,521
61588,121,121,121,0
61592,143,143,143,0
61596,444,444,444,0
61616,121,121,121,0
61622,255,255,255,0
61641,121,121,121,0
61642,155,155,155,0
61643,232,232,232,0
61645,155,155,155,0
61652,122,122,122,0
61662,121,121,121,0
61667,221,221,221,0
61668,155,155,155,0
61678,121,121,121,0
61683,255,255,255,0
61687,133,133,133,0
61688,132,132,132,0
61699,155,155,155,0
61700,243,243,243,0
61709,155,155,155,0
61724,534,534,534,0
61731,251,251,251,0
61743,244,244,244,0
61764,144,144,144,0
61766,255,255,255,0
61767,255,255,255,0
61772,255,255,255,0
61773,555,555,555,0
61776,254,254,254,0
61777,121,121,121,0
61778,144,144,144,0
61784,121,121,121,0
61786,155,155,155,0
61787,333,333,333,0
61796,121,121,121,0
61799,155,155,155,0
61800,121,121,121,0
61813,123,123,123,0
61814,255,255,255,0
61815,241,241,241,0
61826,121,121,121,0
61829,221,221,221,0
61831,221,221,221,0
61840,155,155,155,0
61854,154,154,154,0
61855,122,122,122,0
61858,333,333,333,0
61861,154,154,154,0
61868,121,121,121,0
61870,421,421,421,0
61876,132,132,132,0
61884,244,244,244,0
61885,121,121,121,0
61886,154,154,154,0
61898,155,155,155,0
61900,144,144,144,0
61906,122,122,122,0
61910,155,155,155,0
61913,221,0,221,-221
61913,321,321,0,321
61917,155,155,155,0
61921,155,155,155,0
61930,121,121,121,0
61931,133,133,133,0
61932,155,155,155,0
61946,222,222,222,0
61947,155,155,155,0
61955,122,122,122,0
61968,122,122,122,0
61971,145,145,145,0
61972,133,133,133,0
61973,155,155,155,0
61977,145,145,145,0
61981,154,154,154,0
61982,233,233,233,0
61986,355,355,355,0
62003,455,455,455,0
62010,121,121,121,0
62014,244,244,244,0
62015,154,154,154,0
62017,154,154,154,0
62018,144,144,144,0
62019,134,134,134,0
62023,144,144,144,0
62024,244,244,244,0
62034,133,133,133,0
62035,255,255,255,0
62053,255,255,255,0
62054,353,353,353,0
62059,155,155,155,0
62060,132,132,132,0
62063,255,255,255,0
62068,224,224,224,0
62069,444,444,444,0
62071,143,143,143,0
62074,154,154,154,0
62076,155,155,155,0
62078,154,154,154,0
62079,211,211,211,0
62081,155,155,155,0
62083,255,255,255,0
62084,133,133,133,0
62091,221,221,221,0
62096,155,155,155,0
62100,445,445,445,0
62102,154,154,154,0
62105,255,255,255,0
62108,155,155,155,0
62109,443,443,443,0
62112,155,155,155,0
62142,121,121,121,0
62143,144,144,144,0
62147,133,133,133,0
62157,154,154,154,0
62161,155,155,155,0
62169,222,222,222,0
62170,121,121,121,0
62190,133,133,133,0
62195,121,121,121,0
62196,242,242,242,0
62199,355,355,355,0
62200,233,233,233,0
62208,144,144,144,0
62214,241,241,241,0
62218,155,155,155,0
62220,155,155,155,0
62244,455,455,455,0
62254,155,155,155,0
62255,255,255,255,0
62256,155,155,155,0
62266,155,155,155,0
62268,122,122,122,0
62269,422,422,422,0
62273,133,133,133,0
62274,121,121,121,0
62278,355,355,355,0
62287,121,121,121,0
62313,144,144,144,0
62315,243,243,243,0
62320,254,254,254,0
62330,154,154,154,0
62332,232,232,232,0
62337,144,144,144,0
62342,255,255,255,0
62347,122,122,122,0
62363,154,154,154,0
62367,545,545,545,0
62382,255,255,255,0
62388,344,344,344,0
62427,154,154,154,0
62429,154,154,154,0
62435,421,421,421,0
62436,155,155,155,0
62445,433,433,433,0
62446,555,555,555,0
62457,255,255,255,0
62460,555,555,555,0
62476,122,122,122,0
62478,133,133,133,0
62485,223,223,223,0
62491,133,133,133,0
62493,123,123,123,0
62498,144,144,144,0
62499,155,155,155,0
62504,132,132,132,0
62509,144,144,144,0
62512,143,143,143,0
62516,355,355,355,0
62523,233,233,233,0
62530,154,154,154,0
62535,133,133,133,0
62538,133,133,133,0
62540,122,122,122,0
62542,121,121,121,0
62543,555,555,555,0
62544,121,121,121,0
62546,155,155,155,0
62550,155,155,155,0
62558,121,121,121,0
62561,132,132,132,0
62564,154,154,154,0
62566,255,255,255,0
62569,155,155,155,0
62572,155,155,155,0
62573,155,155,155,0
62577,155,155,155,0
62584,155,155,155,0
62588,154,154,154,0
62592,132,132,132,0
62603,121,121,121,0
62606,121,121,121,0
62611,121,121,121,0
62615,121,121,121,0
62629,155,155,155,0
62633,132,132,132,0
62634,155,155,155,0
62644,145,145,145,0
62648,244,244,244,0
62655,122,122,122,0
62657,144,144,144,0
62659,121,121,121,0
62661,521,521,521,0
62664,133,133,133,0
62667,144,144,144,0
62670,122,122,122,0
62676,354,0,354,-354
62676,454,454,0,454
62677,121,121,121,0
62688,155,155,155,0
62690,155,155,155,0
62696,154,154,154,0
62697,232,232,232,0
62702,434,434,434,0
62711,133,133,133,0
62718,122,122,122,0
62720,322,322,322,0
62726,322,322,322,0
62733,123,123,123,0
62734,144,144,144,0
62739,121,121,121,0
62741,121,121,121,0
62747,255,255,255,0
62749,121,121,121,0
62752,155,155,155,0
62753,155,155,155,0
62762,222,222,222,0
62768,121,121,121,0
62772,155,155,155,0
62782,454,454,454,0
62783,154,154,154,0
62785,155,155,155,0
62787,255,255,255,0
62790,155,155,155,0
62794,255,255,255,0
62796,155,155,155,0
62812,155,155,155,0
62821,121,121,121,0
62824,154,154,154,0
62825,121,121,121,0
62830,255,255,255,0
62833,155,155,155,0
62835,155,155,155,0
62836,133,133,133,0
62840,121,121,121,0
62857,254,254,254,0
62859,222,222,222,0
62861,122,122,122,0
62862,133,133,133,0
62867,121,121,121,0
62882,133,133,133,0
62885,121,121,121,0
62895,155,155,155,0
62914,332,332,332,0
62922,154,154,154,0
62930,121,121,121,0
62936,355,355,355,0
62938,122,122,122,0
62944,233,233,233,0
62953,255,255,255,0
62954,544,544,544,0
62967,121,121,121,0
62976,121,121,121,0
62985,255,255,255,0
62992,243,243,243,0
63000,444,444,444,0
63007,121,121,121,0
63010,521,521,521,0
63015,155,155,155,0
63018,224,224,224,0
63021,322,322,322,0
63026,255,255,255,0
63032,121,121,121,0
63033,344,344,344,0
63034,421,421,421,0
63038,155,155,155,0
63053,321,0,321,-321
63053,421,421,0,421
63084,155,155,155,0
63100,122,122,122,0
63116,443,443,443,0
63117,133,133,133,0
63118,133,133,133,0
63120,133,133,133,0
63122,121,121,121,0
63124,344,0,344,-344
63124,444,444,0,444
63128,255,255,255,0
63129,133,133,133,0
63135,154,154,154,0
63142,155,155,155,0
63145,121,121,121,0
63149,144,144,144,0
63151,222,222,222,0
63165,155,155,155,0
63188,533,533,533,0
63205,154,154,154,0
63210,421,421,421,0
63218,154,154,154,0
63227,132,132,132,0
63232,155,155,155,0
63236,233,233,233,0
63237,255,255,255,0
63238,154,154,154,0
63239,322,322,322,0
63242,433,433,433,0
63251,133,133,133,0
63256,121,121,121,0
63257,154,154,154,0
63259,555,555,555,0
63260,155,155,155,0
63261,122,122,122,0
63262,145,145,145,0
63264,155,155,155,0
63283,121,121,121,0
63284,355,355,355,0
63295,154,154,154,0
63304,543,543,543,0
63307,344,344,344,0
63310,154,154,154,0
63321,155,155,155,0
63333,154,154,154,0
63334,154,154,154,0
63335,143,143,143,0
63338,154,154,154,0
63339,155,155,155,0
63341,123,123,123,0
63342,255,255,255,0
63347,255,255,255,0
63355,121,121,121,0
63358,423,423,423,0
63359,121,121,121,0
63361,355,355,355,0
63364,154,154,154,0
63371,122,122,122,0
63372,154,154,154,0
63377,143,143,143,0
63378,143,143,143,0
63380,144,144,144,0
63381,155,155,155,0
63385,155,155,155,0
63403,121,121,121,0
63410,533,533,533,0
63411,154,154,154,0
63419,154,154,154,0
63424,444,444,444,0
63427,232,232,232,0
63428,122,0,122,-122
63428,222,222,0,222
63429,154,154,154,0
63435,221,221,221,0
63438,143,143,143,0
63442,154,154,154,0
63444,155,155,155,0
63445,333,333,333,0
63446,122,122,122,0
63448,521,521,521,0
63475,121,121,121,0
63477,154,154,154,0
63479,421,421,421,0
63480,155,155,155,0
63481,444,444,444,0
63485,121,121,121,0
63493,153,153,153,0
63496,134,134,134,0
63502,154,154,154,0
63518,132,132,132,0
63520,233,233,233,0
63523,333,333,333,0
63526,155,155,155,0
63536,322,322,322,0
63538,344,344,344,0
63539,221,221,221,0
63540,133,133,133,0
63545,145,145,145,0
63549,143,143,143,0
63557,144,144,144,0
63559,121,121,121,0
63564,155,155,155,0
63569,122,122,122,0
63581,154,154,154,0
63586,154,154,154,0
63590,121,121,121,0
63591,155,155,155,0
63593,155,155,155,0
63594,453,453,453,0
63600,155,155,155,0
63606,333,333,333,0
63607,121,121,121,0
63611,222,222,222,0
63616,255,255,255,0
63627,154,154,154,0
63628,255,255,255,0
63637,245,245,245,0
63682,344,344,344,0
63693,155,155,155,0
63702,534,534,534,0
63705,244,244,244,0
63709,355,355,355,0
63716,144,144,144,0
63722,155,155,155,0
63730,455,455,455,0
63745,132,132,132,0
63751,122,122,122,0
63755,122,122,122,0
63757,145,145,145,0
63773,122,122,122,0
63774,355,355,355,0
63791,154,154,154,0
63828,144,144,144,0
63848,255,255,255,0
63853,255,255,255,0
63858,121,121,121,0
63863,455,455,455,0
63864,154,154,154,0
63883,121,121,121,0
63887,455,455,455,0
63897,155,155,155,0
63899,121,121,121,0
63904,155,155,155,0
63912,444,444,444,0
63914,244,244,244,0
63943,155,155,155,0
63946,321,321,321,0
63991,333,333,333,0
63994,154,154,154,0
64000,121,121,121,0
64003,544,544,544,0
64007,544,544,544,0
64014,133,133,133,0
64035,121,121,121,0
64036,121,121,121,0
64039,244,244,244,0
64042,155,155,155,0
64045,533,533,533,0
64048,222,222,222,0
64064,433,433,433,0
64072,544,544,544,0
64085,221,221,221,0
64093,155,155,155,0
64108,132,132,132,0
64116,254,254,254,0
64118,122,122,122,0
64125,122,122,122,0
64133,143,143,143,0
64135,132,132,132,0
64138,154,154,154,0
64163,155,155,155,0
64176,154,154,154,0
64177,333,333,333,0
64182,122,122,122,0
64186,432,432,432,0
64194,243,243,243,0
64195,344,344,344,0
64202,121,121,121,0
64204,522,522,522,0
64209,155,155,155,0
64259,334,334,334,0
64262,222,222,222,0
64271,355,355,355,0
64275,233,233,233,0
64276,133,133,133,0
64280,154,154,154,0
64287,255,255,255,0
64297,532,532,532,0
64299,144,144,144,0
64303,521,521,521,0
64319,155,155,155,0
64324,144,144,144,0
64326,121,121,121,0
64327,154,154,154,0
64329,121,121,121,0
64332,154,154,154,0
64334,155,155,155,0
64339,222,222,222,0
64348,155,155,155,0
64357,144,144,144,0
64380,544,544,544,0
64381,121,121,121,0
64385,544,544,544,0
64413,123,123,123,0
64430,154,154,154,0
64432,133,133,133,0
64433,155,155,155,0
64434,143,143,143,0
64437,355,355,355,0
64438,233,233,233,0
64439,222,222,222,0
64441,121,121,121,0
64445,133,133,133,0
64446,232,232,232,0
64450,121,121,121,0
64452,121,121,121,0
64455,122,122,122,0
64460,132,132,132,0
64466,233,233,233,0
64473,222,222,222,0
64474,155,155,155,0
64477,333,333,333,0
64482,143,143,143,0
64484,433,433,433,0
64491,455,455,455,0
64493,344,344,344,0
64495,121,121,121,0
64507,155,155,155,0
64524,155,155,155,0
64532,154,154,154,0
64540,155,155,155,0
64567,155,155,155,0
64581,133,133,133,0
64592,154,154,154,0
64593,244,244,244,0
64594,121,121,121,0
64596,144,144,144,0
64604,343,343,343,0
64607,355,355,355,0
64608,144,144,144,0
64615,555,555,555,0
64618,154,154,154,0
64623,121,121,121,0
64635,144,144,144,0
64640,154,154,154,0
64641,522,522,522,0
64646,245,245,245,0
64650,121,121,121,0
64652,122,122,122,0
64653,243,243,243,0
64656,421,421,421,0
64657,143,143,143,0
64660,244,244,244,0
64666,122,122,122,0
64687,344,344,344,0
64694,222,222,222,0
64728,144,144,144,0
64737,243,243,243,0
64751,155,155,155,0
64756,155,155,155,0
64759,355,355,355,0
64763,122,122,122,0
64765,121,121,121,0
64767,144,144,144,0
64768,244,244,244,0
64774,134,134,134,0
64778,121,121,121,0
64781,132,132,132,0
64782,254,254,254,0
64788,522,522,522,0
64791,144,144,144,0
64801,154,154,154,0
64810,221,221,221,0
64825,121,121,121,0
64829,121,121,121,0
64833,133,133,133,0
64842,121,121,121,0
64847,133,133,133,0
64854,133,133,133,0
64857,321,321,321,0
64859,123,123,123,0
64861,544,544,544,0
64866,122,122,122,0
64873,121,121,121,0
64877,144,144,144,0
64879,154,154,154,0
64880,143,143,143,0
64883,121,121,121,0
64886,534,534,534,0
64890,154,154,154,0
64891,544,544,544,0
64892,221,221,221,0
64894,122,122,122,0
64899,221,221,221,0
64900,121,121,121,0
64902,154,154,154,0
64909,151,151,151,0
64918,122,122,122,0
64920,121,121,121,0
64921,344,344,344,0
64925,121,121,121,0
64931,143,143,143,0
64933,455,455,455,0
64944,355,355,355,0
64945,132,132,132,0
64951,121,121,121,0
64953,155,155,155,0
64954,154,154,154,0
64955,421,421,421,0
64960,132,132,132,0
64965,121,121,121,0
64967,121,121,121,0
64973,523,523,523,0
64974,133,133,133,0
64975,121,121,121,0
64979,154,154,154,0
64992,154,154,154,0
64996,255,255,255,0
65001,154,154,154,0
65009,155,155,155,0
65012,543,543,543,0
65013,143,143,143,0
65015,433,433,433,0
65042,222,222,222,0
65047,121,121,121,0
65048,121,121,121,0
65064,132,132,132,0
65075,144,144,144,0
65088,255,255,255,0
65091,155,155,155,0
65094,433,433,433,0
65099,155,155,155,0
65102,444,444,444,0
65106,155,155,155,0
65114,133,133,133,0
65122,421,421,421,0
65125,544,544,544,0
65129,255,255,255,0
65131,122,122,122,0
65136,155,155,155,0
65140,154,154,154,0
65146,555,555,555,0
65151,155,155,155,0
65157,322,322,322,0
65161,144,144,144,0
65163,122,122,122,0
65164,155,155,155,0
65165,122,122,122,0
65167,123,123,123,0
65169,344,344,344,0
65178,333,333,333,0
65180,255,255,255,0
65183,155,155,155,0
65192,222,222,222,0
65204,245,245,245,0
65210,154,154,154,0
65212,355,355,355,0
65227,534,534,534,0
65241,233,233,233,0
65243,122,122,122,0
65249,155,155,155,0
65251,543,543,543,0
65253,144,144,144,0
65254,144,144,144,0
65269,255,255,255,0
65281,355,355,355,0
65286,422,422,422,0
65287,321,321,321,0
65296,154,154,154,0
65298,143,143,143,0
65299,234,234,234,0
65300,255,255,255,0
65344,144,144,144,0
65345,144,144,144,0
65348,154,154,154,0
65351,523,523,523,0
65352,355,355,355,0
65357,121,121,121,0
65371,132,132,132,0
65374,422,422,422,0
65381,121,121,121,0
65384,222,222,222,0
65390,121,121,121,0
65393,355,355,355,0
65394,155,155,155,0
65395,244,244,244,0
65400,155,155,155,0
65404,155,155,155,0
65405,122,122,122,0
65410,132,132,132,0
65412,155,155,155,0
65413,255,255,255,0
65437,444,444,444,0
65438,121,121,121,0
65440,222,222,222,0
65445,222,222,222,0
65450,133,133,133,0
65455,121,121,121,0
65461,121,121,121,0
65462,154,154,154,0
65463,132,132,132,0
65470,355,355,355,0
65478,154,154,154,0
65479,155,155,155,0
65486,344,344,344,0
65496,443,443,443,0
65508,122,122,122,0
65520,122,122,122,0
65542,422,422,422,0
65543,121,121,121,0
65544,444,444,444,0
65559,255,255,255,0
65562,155,155,155,0
65563,121,121,121,0
65575,155,155,155,0
65580,455,455,455,0
65582,154,154,154,0
65588,255,255,255,0
65589,444,444,444,0
65592,355,355,355,0
65598,355,355,355,0
65605,333,333,333,0
65613,121,121,121,0
65643,154,154,154,0
65646,154,154,154,0
65647,145,145,145,0
65660,155,155,155,0
65663,121,121,121,0
65665,154,154,154,0
65666,154,154,154,0
65682,333,333,333,0
65685,123,123,123,0
65686,354,354,354,0
65697,154,154,154,0
65720,155,155,155,0
65768,355,355,355,0
65769,255,255,255,0
65773,144,144,144,0
65779,243,243,243,0
65781,121,121,121,0
65787,155,155,155,0
65788,121,121,121,0
65789,344,344,344,0
65795,144,144,144,0
65797,133,133,133,0
65800,533,533,533,0
65802,333,333,333,0
65804,121,121,121,0
65805,155,155,155,0
65806,255,255,255,0
65810,121,121,121,0
65823,155,155,155,0
65829,155,155,155,0
65830,132,132,132,0
65831,154,154,154,0
65832,255,255,255,0
65836,233,233,233,0
65840,154,154,154,0
65842,155,155,155,0
65843,544,544,544,0
65847,154,154,154,0
65851,522,522,522,0
65864,155,155,155,0
65869,132,132,132,0
65873,155,155,155,0
65876,344,344,344,0
65877,223,223,223,0
65879,333,333,333,0
65884,255,255,255,0
65885,455,455,455,0
65888,122,122,122,0
65891,154,154,154,0
65893,124,124,124,0
65894,154,154,154,0
65902,123,123,123,0
65906,154,154,154,0
65913,155,155,155,0
65927,344,344,344,0
65930,144,144,144,0
65935,254,254,254,0
65940,241,241,241,0
65945,155,155,155,0
65947,121,121,121,0
65950,154,154,154,0
65955,155,155,155,0
65963,121,121,121,0
65966,155,155,155,0
65973,221,221,221,0
65978,251,251,251,0
65986,133,133,133,0
65993,155,155,155,0
65996,121,121,121,0
65997,144,144,144,0
66012,133,133,133,0
66017,255,255,255,0
66021,155,155,155,0
66029,333,333,333,0
66030,122,122,122,0
66038,155,155,155,0
66046,255,255,255,0
66047,121,121,121,0
66050,322,322,322,0
66056,121,121,121,0
66064,133,133,133,0
66070,255,255,255,0
66074,433,433,433,0
66075,122,122,122,0
66088,155,155,155,0
66098,255,255,255,0
66099,154,154,154,0
66101,155,155,155,0
66103,155,155,155,0
66110,222,222,222,0
66111,255,255,255,0
66112,245,245,245,0
66113,154,154,154,0
66116,521,521,521,0
66122,155,155,155,0
66124,232,232,232,0
66125,133,133,133,0
66128,154,154,154,0
66134,355,355,355,0
66140,144,144,144,0
66142,121,121,121,0
66145,121,121,121,0
66149,322,322,322,0
66152,155,155,155,0
66153,255,255,255,0
66154,155,155,155,0
66155,122,122,122,0
66156,154,154,154,0
66157,155,155,155,0
66158,444,444,444,0
66159,255,255,255,0
66161,222,222,222,0
66165,154,154,154,0
66173,133,133,133,0
66175,222,222,222,0
66186,155,155,155,0
66190,154,154,154,0
